,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge,CreditScoreByAge,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
8863,687,38,8,69434.4,2,1,1,66580.13,1,0.21052631578947367,18.07894736842105,0,0,1,0,1
8610,730,23,8,0.0,2,1,0,183284.53,0,0.34782608695652173,31.73913043478261,1,0,0,0,1
5354,789,31,4,175477.15,1,1,1,172832.9,0,0.12903225806451613,25.451612903225808,1,0,0,0,1
5477,724,34,2,0.0,2,1,1,118863.38,0,0.058823529411764705,21.294117647058822,1,0,0,1,0
9723,526,32,7,125540.05,1,0,0,86786.41,0,0.21875,16.4375,1,0,0,0,1
756,664,36,2,127160.78,2,1,0,78140.75,0,0.05555555555555555,18.444444444444443,0,1,0,1,0
4750,850,35,5,0.0,1,1,1,80992.8,0,0.14285714285714285,24.285714285714285,1,0,0,1,0
2644,736,27,5,51522.75,1,0,1,192131.77,0,0.18518518518518517,27.25925925925926,1,0,0,0,1
4162,652,74,5,0.0,2,1,1,937.15,0,0.06756756756756757,8.81081081081081,1,0,0,1,0
8648,809,48,2,0.0,1,1,0,160976.85,1,0.041666666666666664,16.854166666666668,0,0,1,1,0
3165,651,39,6,0.0,1,1,0,24176.44,0,0.15384615384615385,16.692307692307693,1,0,0,1,0
6497,669,50,9,201009.64,1,1,0,158032.5,1,0.18,13.38,1,0,0,0,1
5987,630,25,7,79656.81,1,1,0,93524.22,0,0.28,25.2,0,1,0,1,0
3873,530,37,4,0.0,2,1,1,164844.37,0,0.10810810810810811,14.324324324324325,0,0,1,0,1
7751,750,39,6,0.0,2,0,0,19264.33,0,0.15384615384615385,19.23076923076923,0,0,1,1,0
6523,671,31,4,0.0,2,0,1,79270.02,0,0.12903225806451613,21.64516129032258,0,0,1,1,0
3418,792,42,2,0.0,2,1,0,92664.09,0,0.047619047619047616,18.857142857142858,1,0,0,1,0
9904,690,36,10,91760.11,1,1,1,135784.94,0,0.2777777777777778,19.166666666666668,0,0,1,1,0
2061,445,38,6,119413.62,2,1,0,175756.36,0,0.15789473684210525,11.710526315789474,0,1,0,1,0
549,749,24,1,0.0,3,1,1,47911.03,0,0.041666666666666664,31.208333333333332,1,0,0,0,1
4453,809,33,8,148055.74,1,0,0,199203.21,0,0.24242424242424243,24.515151515151516,0,1,0,0,1
2812,597,28,2,0.0,3,1,1,78707.97,0,0.07142857142857142,21.321428571428573,1,0,0,0,1
8777,603,24,1,165149.13,2,1,0,21858.28,0,0.041666666666666664,25.125,0,0,1,0,1
8995,573,28,8,0.0,2,0,0,77660.03,0,0.2857142857142857,20.464285714285715,0,0,1,0,1
2549,645,36,8,0.0,2,1,1,12096.61,1,0.2222222222222222,17.916666666666668,1,0,0,1,0
6069,576,52,2,100549.43,2,1,1,16644.16,0,0.038461538461538464,11.076923076923077,0,0,1,0,1
3169,677,40,5,0.0,2,1,0,88947.56,0,0.125,16.925,0,0,1,0,1
7054,769,38,6,0.0,2,0,0,104393.78,0,0.15789473684210525,20.236842105263158,0,0,1,0,1
4828,741,42,9,121056.63,2,1,0,39122.58,0,0.21428571428571427,17.642857142857142,0,0,1,1,0
9570,631,35,8,129205.49,1,1,1,79146.36,0,0.22857142857142856,18.02857142857143,1,0,0,0,1
1259,559,36,1,104356.94,2,0,1,54184.06,0,0.027777777777777776,15.527777777777779,0,1,0,1,0
8712,469,35,5,0.0,2,1,0,186490.37,0,0.14285714285714285,13.4,0,0,1,0,1
3661,497,35,7,110053.62,2,1,1,92887.06,0,0.2,14.2,0,1,0,0,1
7922,679,39,6,0.0,2,1,0,12266.06,0,0.15384615384615385,17.41025641025641,0,0,1,0,1
1024,718,25,4,108691.95,1,1,0,63030.97,0,0.16,28.72,1,0,0,1,0
4965,782,36,1,148795.17,2,1,1,195681.43,0,0.027777777777777776,21.72222222222222,1,0,0,0,1
752,490,35,7,107749.03,1,1,1,3937.37,0,0.2,14.0,1,0,0,1,0
3942,649,20,5,0.0,2,1,1,58309.54,0,0.25,32.45,0,0,1,0,1
3710,645,30,1,125739.26,1,1,1,193441.23,0,0.03333333333333333,21.5,1,0,0,0,1
9960,795,33,9,104552.72,1,1,1,120853.83,1,0.2727272727272727,24.09090909090909,0,1,0,1,0
1951,604,53,8,144453.75,1,1,0,190998.96,1,0.1509433962264151,11.39622641509434,1,0,0,0,1
6314,844,41,10,76319.64,1,1,1,141175.18,1,0.24390243902439024,20.585365853658537,1,0,0,1,0
351,762,39,2,81273.13,1,1,1,18719.67,0,0.05128205128205128,19.53846153846154,0,0,1,0,1
1511,575,37,0,0.0,2,0,0,30114.32,0,0.0,15.54054054054054,0,0,1,1,0
4829,687,34,5,128270.56,1,1,0,191092.62,0,0.14705882352941177,20.205882352941178,1,0,0,0,1
9616,683,35,9,61172.04,1,0,0,82951.12,0,0.2571428571428571,19.514285714285716,0,0,1,0,1
3746,688,35,5,111578.18,1,0,0,166165.93,1,0.14285714285714285,19.65714285714286,0,1,0,0,1
5799,625,45,3,0.0,1,1,1,184474.15,1,0.06666666666666667,13.88888888888889,1,0,0,1,0
701,669,30,7,95128.86,1,0,0,19799.26,0,0.23333333333333334,22.3,1,0,0,0,1
3693,742,60,4,0.0,1,1,1,13161.66,1,0.06666666666666667,12.366666666666667,1,0,0,1,0
4614,730,34,1,0.0,2,1,1,126592.01,0,0.029411764705882353,21.470588235294116,1,0,0,0,1
7213,484,55,8,149349.58,3,0,0,137519.92,1,0.14545454545454545,8.8,0,1,0,1,0
561,650,61,1,152968.73,1,0,1,82970.69,0,0.01639344262295082,10.655737704918034,0,0,1,0,1
2318,672,33,2,0.0,2,1,1,182738.0,0,0.06060606060606061,20.363636363636363,0,0,1,0,1
3098,539,24,3,0.0,2,1,1,198161.07,0,0.125,22.458333333333332,1,0,0,1,0
4838,556,40,9,129860.37,1,0,0,17992.94,0,0.225,13.9,1,0,0,1,0
3150,573,35,9,206868.78,2,0,1,102986.15,0,0.2571428571428571,16.37142857142857,0,1,0,1,0
5608,518,27,1,133801.49,1,1,1,143315.57,0,0.037037037037037035,19.185185185185187,1,0,0,1,0
4299,615,30,8,0.0,2,0,0,3183.15,0,0.26666666666666666,20.5,1,0,0,0,1
4618,526,42,1,0.0,1,0,1,168486.02,0,0.023809523809523808,12.523809523809524,1,0,0,0,1
4074,718,35,2,167924.95,1,1,0,43024.64,0,0.05714285714285714,20.514285714285716,1,0,0,1,0
3994,809,80,8,0.0,2,0,1,34164.05,0,0.1,10.1125,0,0,1,0,1
6373,597,67,2,0.0,2,0,1,108645.85,0,0.029850746268656716,8.91044776119403,1,0,0,0,1
6167,657,75,7,126273.95,1,0,1,91673.6,0,0.09333333333333334,8.76,0,0,1,0,1
1047,726,48,4,0.0,1,1,0,114020.06,1,0.08333333333333333,15.125,1,0,0,1,0
2939,533,39,2,0.0,1,0,1,73669.94,1,0.05128205128205128,13.666666666666666,1,0,0,1,0
1808,739,41,5,0.0,2,0,0,143882.25,0,0.12195121951219512,18.024390243902438,1,0,0,0,1
3166,555,62,4,119817.33,1,0,1,43507.1,1,0.06451612903225806,8.951612903225806,0,1,0,0,1
414,795,35,8,0.0,2,1,0,167155.36,0,0.22857142857142856,22.714285714285715,0,0,1,0,1
1340,727,43,2,97403.18,1,1,1,107415.02,1,0.046511627906976744,16.906976744186046,0,0,1,0,1
9371,641,31,9,112494.99,1,1,1,32231.6,0,0.2903225806451613,20.677419354838708,1,0,0,0,1
7740,665,51,8,0.0,1,1,1,38928.48,1,0.1568627450980392,13.03921568627451,0,0,1,1,0
5060,577,35,4,108155.49,1,1,0,105407.79,0,0.11428571428571428,16.485714285714284,1,0,0,1,0
4633,477,48,8,129250.0,2,1,1,157937.35,0,0.16666666666666666,9.9375,0,1,0,0,1
4609,581,34,1,0.0,2,0,1,81175.25,0,0.029411764705882353,17.08823529411765,0,0,1,0,1
7366,598,35,8,0.0,3,0,1,88658.73,0,0.22857142857142856,17.085714285714285,0,0,1,1,0
1469,819,49,1,120656.86,4,0,0,166164.3,1,0.02040816326530612,16.714285714285715,0,1,0,1,0
1710,828,28,8,134766.85,1,1,0,79355.87,0,0.2857142857142857,29.571428571428573,0,0,1,0,1
6270,696,24,9,0.0,1,0,0,10883.52,0,0.375,29.0,0,0,1,0,1
8732,724,29,6,0.0,2,0,1,64729.51,0,0.20689655172413793,24.96551724137931,1,0,0,1,0
2271,665,25,5,153611.83,2,1,0,35321.65,0,0.2,26.6,0,1,0,0,1
1583,709,43,8,0.0,2,0,0,168035.62,1,0.18604651162790697,16.488372093023255,1,0,0,1,0
1412,673,29,4,99097.36,1,1,1,9796.69,0,0.13793103448275862,23.20689655172414,0,1,0,1,0
4111,691,40,1,0.0,2,1,1,145613.17,0,0.025,17.275,0,0,1,0,1
7652,704,24,2,148197.15,2,1,0,182775.08,0,0.08333333333333333,29.333333333333332,1,0,0,0,1
6693,637,27,9,128940.24,1,1,0,46786.92,0,0.3333333333333333,23.59259259259259,1,0,0,0,1
1722,595,30,5,100683.54,1,1,1,178361.04,0,0.16666666666666666,19.833333333333332,0,0,1,1,0
2024,545,39,6,0.0,1,0,0,38410.74,1,0.15384615384615385,13.974358974358974,0,0,1,1,0
2212,741,37,8,170840.08,2,0,0,109843.16,0,0.21621621621621623,20.027027027027028,0,1,0,1,0
1507,549,43,3,134985.66,1,1,0,6101.41,0,0.06976744186046512,12.767441860465116,0,1,0,1,0
2622,627,27,0,185267.45,2,1,1,77027.34,0,0.0,23.22222222222222,0,1,0,0,1
5290,795,56,9,94348.94,1,1,0,29239.29,1,0.16071428571428573,14.196428571428571,0,1,0,1,0
9128,693,43,1,121927.92,1,1,0,87994.95,1,0.023255813953488372,16.11627906976744,0,1,0,1,0
1321,724,40,6,0.0,2,0,0,106149.48,0,0.15,18.1,1,0,0,0,1
842,660,35,8,58641.43,1,0,1,198674.08,0,0.22857142857142856,18.857142857142858,0,1,0,0,1
1146,614,30,3,131344.52,2,1,0,54776.64,0,0.1,20.466666666666665,0,1,0,1,0
3624,640,33,1,167298.42,1,0,1,145381.65,0,0.030303030303030304,19.393939393939394,1,0,0,1,0
4280,766,62,7,142724.48,1,0,1,5893.23,1,0.11290322580645161,12.35483870967742,0,1,0,1,0
9010,645,59,8,121669.93,2,0,0,91.75,1,0.13559322033898305,10.932203389830509,0,1,0,1,0
8986,760,43,6,175735.5,1,1,1,157337.29,0,0.13953488372093023,17.674418604651162,0,0,1,0,1
4681,708,44,2,161887.81,2,1,0,84870.23,0,0.045454545454545456,16.09090909090909,1,0,0,1,0
463,662,32,4,133950.37,1,1,1,48725.68,1,0.125,20.6875,1,0,0,1,0
1754,724,33,5,103564.83,2,1,0,121085.72,0,0.15151515151515152,21.939393939393938,0,1,0,0,1
3936,707,32,4,132835.56,1,0,0,136877.24,0,0.125,22.09375,0,0,1,1,0
7933,782,70,7,97072.42,1,0,1,131177.22,0,0.1,11.17142857142857,1,0,0,1,0
9460,744,35,7,0.0,2,1,1,43036.6,0,0.2,21.257142857142856,0,0,1,0,1
4401,845,38,2,112803.92,1,1,0,179631.85,0,0.05263157894736842,22.236842105263158,0,0,1,1,0
4700,838,35,0,0.0,2,0,1,197305.91,0,0.0,23.942857142857143,0,0,1,0,1
8991,547,42,1,142703.4,1,1,0,86207.49,1,0.023809523809523808,13.023809523809524,0,1,0,1,0
378,629,30,2,34013.63,1,1,0,19570.63,0,0.06666666666666667,20.966666666666665,0,0,1,1,0
3106,554,45,6,0.0,2,1,1,181204.5,0,0.13333333333333333,12.311111111111112,1,0,0,1,0
8215,687,61,7,80538.56,1,1,0,131305.37,1,0.11475409836065574,11.262295081967213,1,0,0,1,0
1335,568,43,9,0.0,1,1,0,125870.79,1,0.20930232558139536,13.209302325581396,0,0,1,1,0
1223,699,47,1,0.0,2,0,1,30117.44,0,0.02127659574468085,14.872340425531915,0,0,1,0,1
3848,560,41,4,152532.3,1,0,0,10779.69,0,0.0975609756097561,13.658536585365853,0,1,0,0,1
2716,695,45,3,0.0,2,1,1,30793.61,0,0.06666666666666667,15.444444444444445,1,0,0,0,1
6837,664,40,9,0.0,2,1,0,194767.3,0,0.225,16.6,1,0,0,0,1
2952,733,51,10,141556.96,1,1,0,130189.53,0,0.19607843137254902,14.372549019607844,1,0,0,0,1
1350,717,41,3,135756.96,1,1,1,103706.41,0,0.07317073170731707,17.48780487804878,1,0,0,1,0
1082,688,36,0,89772.3,1,1,0,177383.68,1,0.0,19.11111111111111,0,0,1,0,1
6453,566,44,5,141428.99,2,0,0,68408.74,0,0.11363636363636363,12.863636363636363,0,1,0,1,0
1811,779,26,0,0.0,2,0,1,111906.0,0,0.0,29.96153846153846,1,0,0,1,0
4121,628,42,7,0.0,2,0,1,172967.87,0,0.16666666666666666,14.952380952380953,0,0,1,0,1
1351,648,54,9,120633.42,1,0,0,5924.38,1,0.16666666666666666,12.0,1,0,0,1,0
7817,677,58,9,0.0,1,0,1,168650.4,0,0.15517241379310345,11.672413793103448,1,0,0,0,1
8796,720,33,2,0.0,2,0,1,141031.08,0,0.06060606060606061,21.818181818181817,1,0,0,0,1
1894,535,49,7,115309.75,1,1,0,111421.77,0,0.14285714285714285,10.918367346938776,0,0,1,1,0
6639,588,41,6,106116.56,2,1,0,198766.61,0,0.14634146341463414,14.341463414634147,0,1,0,0,1
565,543,36,4,0.0,2,1,1,141210.5,0,0.1111111111111111,15.083333333333334,1,0,0,0,1
3903,643,45,9,150840.03,2,1,0,155516.35,0,0.2,14.28888888888889,0,0,1,1,0
7100,650,24,8,108881.73,1,1,0,104492.83,0,0.3333333333333333,27.083333333333332,0,0,1,0,1
3673,764,24,7,98148.61,1,1,0,26843.76,0,0.2916666666666667,31.833333333333332,1,0,0,0,1
4366,662,74,6,0.0,2,1,0,123583.85,0,0.08108108108108109,8.945945945945946,1,0,0,0,1
7545,732,26,7,0.0,2,1,0,154364.66,0,0.2692307692307692,28.153846153846153,1,0,0,0,1
1212,610,42,6,0.0,2,1,0,158302.59,1,0.14285714285714285,14.523809523809524,0,0,1,0,1
1189,701,40,5,169742.64,1,1,1,153537.55,1,0.125,17.525,1,0,0,0,1
3955,625,39,2,0.0,2,1,0,100403.05,0,0.05128205128205128,16.025641025641026,1,0,0,0,1
898,523,40,2,102967.41,1,1,0,128702.1,1,0.05,13.075,1,0,0,1,0
4786,577,34,2,0.0,2,1,1,84033.35,0,0.058823529411764705,16.970588235294116,1,0,0,1,0
8092,802,38,1,142557.11,1,1,1,172497.73,0,0.02631578947368421,21.105263157894736,1,0,0,0,1
4602,722,35,1,120171.58,1,1,0,125240.8,0,0.02857142857142857,20.62857142857143,0,0,1,1,0
8896,712,34,1,0.0,2,1,1,195052.12,0,0.029411764705882353,20.941176470588236,1,0,0,0,1
3454,612,24,1,182705.05,1,1,1,171837.06,0,0.041666666666666664,25.5,1,0,0,0,1
3609,850,40,6,94607.08,1,1,0,36690.49,0,0.15,21.25,0,1,0,0,1
8157,719,32,7,0.0,1,0,0,76264.27,0,0.21875,22.46875,0,0,1,1,0
8765,675,39,1,0.0,2,1,0,153129.22,0,0.02564102564102564,17.307692307692307,1,0,0,0,1
9677,724,33,4,88046.88,1,0,1,186942.49,1,0.12121212121212122,21.939393939393938,0,1,0,0,1
7572,586,37,8,167735.69,2,0,1,104665.79,0,0.21621621621621623,15.837837837837839,0,1,0,0,1
3909,431,63,6,160982.89,1,1,1,168008.17,0,0.09523809523809523,6.841269841269841,1,0,0,0,1
4028,463,41,8,123151.51,2,1,0,70127.93,0,0.1951219512195122,11.292682926829269,0,1,0,1,0
3931,706,35,8,178032.53,1,0,1,42181.68,0,0.22857142857142856,20.17142857142857,1,0,0,1,0
2332,439,29,6,156569.43,1,1,0,180598.66,0,0.20689655172413793,15.137931034482758,1,0,0,1,0
7302,491,72,6,91285.22,1,1,1,7032.95,0,0.08333333333333333,6.819444444444445,1,0,0,1,0
2262,572,43,2,140431.98,1,1,0,26450.57,1,0.046511627906976744,13.30232558139535,1,0,0,0,1
9260,799,39,7,167395.6,2,0,1,139537.43,0,0.1794871794871795,20.487179487179485,0,1,0,1,0
5781,636,36,6,96643.32,1,0,0,182059.28,0,0.16666666666666666,17.666666666666668,0,1,0,0,1
2595,633,29,10,130206.28,1,1,0,184654.87,0,0.3448275862068966,21.82758620689655,1,0,0,0,1
7200,524,28,1,93577.3,1,1,1,51670.82,0,0.03571428571428571,18.714285714285715,1,0,0,0,1
3593,555,62,10,114822.64,1,0,1,8444.5,0,0.16129032258064516,8.951612903225806,0,1,0,1,0
5216,637,43,3,172196.23,1,1,1,104769.96,0,0.06976744186046512,14.813953488372093,0,0,1,0,1
1030,730,39,1,116537.6,1,0,0,145679.6,0,0.02564102564102564,18.71794871794872,1,0,0,0,1
7433,779,37,2,128389.63,1,1,1,6589.16,1,0.05405405405405406,21.054054054054053,0,1,0,1,0
7877,494,41,2,69974.66,2,1,0,188426.13,1,0.04878048780487805,12.048780487804878,0,0,1,1,0
8823,675,50,1,133204.91,1,0,1,8270.06,0,0.02,13.5,0,0,1,1,0
8236,602,37,3,107592.89,2,0,1,153122.73,0,0.08108108108108109,16.27027027027027,0,0,1,0,1
5733,829,22,7,150126.44,1,1,0,152107.93,1,0.3181818181818182,37.68181818181818,1,0,0,1,0
5378,606,27,2,130274.26,2,1,0,147533.09,0,0.07407407407407407,22.444444444444443,0,1,0,0,1
7762,850,34,2,0.0,2,0,0,51919.04,0,0.058823529411764705,25.0,1,0,0,1,0
1755,533,52,7,0.0,1,0,1,194113.99,1,0.1346153846153846,10.25,0,0,1,1,0
7355,529,35,5,0.0,2,1,0,56518.0,0,0.14285714285714285,15.114285714285714,0,0,1,1,0
4161,736,43,4,176134.54,1,1,1,52856.88,0,0.09302325581395349,17.11627906976744,1,0,0,0,1
231,610,40,0,0.0,2,1,0,62232.6,0,0.0,15.25,1,0,0,0,1
8104,769,31,6,117852.26,2,1,0,147668.64,0,0.1935483870967742,24.806451612903224,1,0,0,1,0
110,685,30,3,90536.81,1,0,1,63082.88,0,0.1,22.833333333333332,0,1,0,0,1
5457,738,62,10,83008.31,1,1,1,42766.03,0,0.16129032258064516,11.903225806451612,0,1,0,0,1
6708,754,34,7,0.0,2,1,1,65219.85,0,0.20588235294117646,22.176470588235293,1,0,0,0,1
2514,592,26,4,105082.07,2,1,0,132801.57,0,0.15384615384615385,22.76923076923077,0,1,0,1,0
5961,796,32,5,102773.15,2,0,1,117832.88,0,0.15625,24.875,0,0,1,0,1
4279,604,33,3,148659.48,1,0,0,42437.75,0,0.09090909090909091,18.303030303030305,1,0,0,0,1
4720,619,33,3,100488.92,2,0,1,36446.74,0,0.09090909090909091,18.757575757575758,0,1,0,1,0
2917,698,57,6,136325.48,2,1,1,72549.27,1,0.10526315789473684,12.24561403508772,1,0,0,0,1
9390,752,37,5,113291.05,2,1,1,132467.54,0,0.13513513513513514,20.324324324324323,0,1,0,1,0
2992,810,51,5,0.0,2,0,1,184524.74,0,0.09803921568627451,15.882352941176471,1,0,0,1,0
2317,630,36,2,110414.48,1,1,1,48984.95,0,0.05555555555555555,17.5,1,0,0,1,0
4847,534,23,5,104822.45,1,0,1,160176.47,0,0.21739130434782608,23.217391304347824,1,0,0,1,0
4292,706,46,2,127660.46,2,1,0,150156.82,1,0.043478260869565216,15.347826086956522,0,0,1,1,0
6991,518,29,9,125961.74,2,1,0,160303.08,1,0.3103448275862069,17.862068965517242,0,1,0,0,1
1515,850,39,6,133214.13,1,0,1,20769.88,0,0.15384615384615385,21.794871794871796,0,0,1,0,1
216,695,46,7,49512.55,1,1,0,133007.34,0,0.15217391304347827,15.108695652173912,1,0,0,0,1
9213,584,40,4,82441.75,1,0,0,80852.11,0,0.1,14.6,1,0,0,1,0
9061,567,38,1,125877.65,2,1,1,107841.77,0,0.02631578947368421,14.921052631578947,1,0,0,1,0
8417,630,26,5,0.0,2,1,0,182612.38,0,0.19230769230769232,24.23076923076923,1,0,0,1,0
2263,757,49,2,0.0,2,0,0,164482.92,0,0.04081632653061224,15.448979591836734,1,0,0,1,0
5326,720,59,6,0.0,2,1,1,160849.43,1,0.1016949152542373,12.203389830508474,0,0,1,1,0
6840,563,30,7,90727.79,1,1,0,122268.75,0,0.23333333333333334,18.766666666666666,1,0,0,0,1
8498,712,37,7,93978.96,2,1,0,60651.77,0,0.1891891891891892,19.243243243243242,0,1,0,0,1
6010,759,38,1,0.0,2,1,0,20778.39,0,0.02631578947368421,19.973684210526315,0,0,1,0,1
893,703,51,3,0.0,3,1,1,77294.56,1,0.058823529411764705,13.784313725490197,1,0,0,1,0
1490,797,31,8,0.0,2,1,0,117916.63,0,0.25806451612903225,25.70967741935484,0,0,1,1,0
3003,580,55,6,104305.74,1,0,1,175750.21,0,0.10909090909090909,10.545454545454545,1,0,0,0,1
1850,785,33,5,136624.6,2,1,1,169117.74,0,0.15151515151515152,23.78787878787879,0,1,0,1,0
5199,782,27,3,0.0,2,1,0,143614.01,0,0.1111111111111111,28.962962962962962,0,0,1,1,0
6380,603,35,1,123407.69,1,1,0,152541.89,1,0.02857142857142857,17.228571428571428,0,1,0,0,1
324,734,30,3,0.0,2,1,0,107640.25,0,0.1,24.466666666666665,1,0,0,0,1
1215,745,54,8,0.0,1,1,0,173912.29,1,0.14814814814814814,13.796296296296296,0,0,1,1,0
2899,586,35,7,0.0,2,1,0,70760.69,0,0.2,16.742857142857144,1,0,0,1,0
2933,588,46,8,0.0,1,1,0,61931.21,0,0.17391304347826086,12.782608695652174,0,0,1,0,1
3658,699,43,3,80764.03,1,1,0,199378.58,1,0.06976744186046512,16.25581395348837,1,0,0,1,0
8678,518,28,9,85146.36,1,0,0,2803.89,0,0.32142857142857145,18.5,1,0,0,1,0
6673,729,36,8,109106.8,1,0,0,121311.12,0,0.2222222222222222,20.25,1,0,0,1,0
7972,751,36,5,73194.99,1,1,1,89222.66,0,0.1388888888888889,20.86111111111111,0,1,0,0,1
8586,650,46,9,149003.76,2,1,0,176902.83,0,0.1956521739130435,14.130434782608695,0,1,0,1,0
6169,542,29,9,0.0,1,1,0,8342.35,0,0.3103448275862069,18.689655172413794,1,0,0,0,1
9724,485,41,2,100254.76,2,1,1,12706.67,0,0.04878048780487805,11.829268292682928,1,0,0,0,1
1129,669,35,7,0.0,1,1,1,49108.23,1,0.2,19.114285714285714,1,0,0,1,0
8856,774,26,5,0.0,2,1,1,64716.08,0,0.19230769230769232,29.76923076923077,1,0,0,1,0
2918,578,38,4,113150.44,2,1,0,176712.59,1,0.10526315789473684,15.210526315789474,0,1,0,1,0
3902,591,40,1,86376.29,1,0,1,136767.16,1,0.025,14.775,0,0,1,1,0
7947,639,35,5,136526.26,2,1,0,59653.03,0,0.14285714285714285,18.257142857142856,0,0,1,1,0
9097,728,43,7,0.0,2,1,0,40023.7,0,0.16279069767441862,16.930232558139537,1,0,0,0,1
3827,794,57,3,117056.46,1,1,0,93336.93,1,0.05263157894736842,13.929824561403509,0,1,0,0,1
4923,651,34,2,90355.12,2,0,0,193597.94,0,0.058823529411764705,19.147058823529413,0,1,0,0,1
208,643,45,5,0.0,1,1,0,142513.5,1,0.1111111111111111,14.28888888888889,1,0,0,0,1
3254,552,50,4,121175.56,1,1,0,117505.07,1,0.08,11.04,0,1,0,0,1
2795,515,25,7,79543.59,1,0,1,38772.82,0,0.28,20.6,1,0,0,1,0
5106,600,32,1,78535.25,1,1,0,64349.6,0,0.03125,18.75,1,0,0,1,0
9011,775,42,6,133970.22,2,0,1,187839.9,0,0.14285714285714285,18.452380952380953,1,0,0,0,1
798,683,35,6,187530.66,2,1,1,37976.36,0,0.17142857142857143,19.514285714285716,1,0,0,1,0
9105,658,31,5,100082.14,1,0,1,49809.88,0,0.16129032258064516,21.225806451612904,1,0,0,0,1
734,545,60,7,128981.07,1,0,1,176924.21,1,0.11666666666666667,9.083333333333334,0,1,0,1,0
2244,515,66,6,0.0,2,1,1,160663.11,0,0.09090909090909091,7.803030303030303,1,0,0,1,0
178,597,40,8,101993.12,1,0,1,94774.12,0,0.2,14.925,0,0,1,1,0
5830,684,37,4,138476.41,2,1,1,52367.29,0,0.10810810810810811,18.486486486486488,0,1,0,0,1
7008,635,65,5,117325.54,1,1,0,155799.86,1,0.07692307692307693,9.76923076923077,0,1,0,1,0
1174,705,40,5,203715.15,1,1,0,179978.68,1,0.125,17.625,0,0,1,1,0
6642,589,37,6,138497.84,1,0,1,18988.58,0,0.16216216216216217,15.91891891891892,1,0,0,1,0
5848,758,33,0,129142.54,2,1,1,26606.28,0,0.0,22.96969696969697,0,1,0,0,1
1831,632,36,7,0.0,2,1,1,52526.65,0,0.19444444444444445,17.555555555555557,1,0,0,1,0
7995,708,67,1,0.0,2,0,1,3837.08,0,0.014925373134328358,10.567164179104477,1,0,0,1,0
9279,727,62,5,0.0,2,0,1,38652.96,0,0.08064516129032258,11.725806451612904,1,0,0,0,1
7897,603,30,6,129548.5,2,1,1,19282.85,0,0.2,20.1,0,0,1,0,1
8597,634,53,3,113781.5,2,1,1,106345.05,1,0.05660377358490566,11.962264150943396,0,1,0,1,0
8522,644,18,8,0.0,2,1,0,59172.42,0,0.4444444444444444,35.77777777777778,0,0,1,0,1
198,501,57,10,0.0,2,1,1,47847.19,0,0.17543859649122806,8.789473684210526,1,0,0,0,1
7928,711,38,4,123345.85,1,1,0,141827.83,0,0.10526315789473684,18.710526315789473,1,0,0,0,1
7076,742,25,4,132116.13,2,1,0,129933.5,0,0.16,29.68,1,0,0,1,0
9284,633,61,3,157201.48,1,0,1,50368.63,0,0.04918032786885246,10.37704918032787,1,0,0,0,1
1097,543,36,6,0.0,2,1,0,176728.28,0,0.16666666666666666,15.083333333333334,1,0,0,0,1
548,508,49,7,122451.46,2,1,1,75808.1,0,0.14285714285714285,10.36734693877551,1,0,0,0,1
6908,733,38,5,0.0,2,1,1,1271.51,0,0.13157894736842105,19.289473684210527,0,0,1,1,0
8229,588,37,7,70258.88,2,1,0,139607.61,0,0.1891891891891892,15.891891891891891,0,1,0,1,0
4706,850,43,4,161256.53,1,1,1,140071.57,0,0.09302325581395349,19.767441860465116,1,0,0,0,1
6912,544,48,10,78314.63,3,1,1,103713.93,1,0.20833333333333334,11.333333333333334,1,0,0,0,1
3369,703,33,8,190566.65,1,1,1,79997.14,0,0.24242424242424243,21.303030303030305,1,0,0,1,0
7583,682,26,8,0.0,2,1,0,178373.43,0,0.3076923076923077,26.23076923076923,1,0,0,0,1
2532,827,60,2,0.0,2,0,1,60615.83,0,0.03333333333333333,13.783333333333333,1,0,0,1,0
4055,452,60,6,121730.49,1,1,1,142963.29,0,0.1,7.533333333333333,1,0,0,1,0
2314,561,28,3,0.0,2,1,0,191387.76,0,0.10714285714285714,20.035714285714285,0,0,1,1,0
6653,608,23,8,197715.93,2,1,1,116124.28,0,0.34782608695652173,26.434782608695652,0,1,0,0,1
6885,698,27,1,94920.71,1,1,1,40339.9,0,0.037037037037037035,25.85185185185185,1,0,0,1,0
5937,740,31,8,0.0,2,0,0,86657.48,0,0.25806451612903225,23.870967741935484,0,0,1,1,0
2815,694,37,1,95668.82,2,1,0,100335.55,0,0.02702702702702703,18.756756756756758,0,1,0,0,1
3437,700,32,3,0.0,1,0,0,95740.37,0,0.09375,21.875,1,0,0,1,0
3880,677,72,8,0.0,2,1,1,153604.44,0,0.1111111111111111,9.402777777777779,1,0,0,1,0
4157,850,62,5,0.0,2,1,1,180243.56,0,0.08064516129032258,13.709677419354838,0,0,1,0,1
66,581,34,1,101633.04,1,1,0,110431.51,0,0.029411764705882353,17.08823529411765,0,1,0,1,0
7866,666,38,6,127043.09,1,1,1,8247.0,0,0.15789473684210525,17.526315789473685,1,0,0,1,0
