,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge,CreditScoreByAge,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
8922,550,35,9,129847.75,2,1,0,197325.4,0,0.2571428571428571,15.714285714285714,0,1,0,0,1
7063,580,76,2,130334.84,2,1,1,51672.08,0,0.02631578947368421,7.631578947368421,0,1,0,0,1
7162,607,34,9,132439.99,1,1,0,177747.72,0,0.2647058823529412,17.852941176470587,0,0,1,0,1
7371,850,30,10,153972.89,2,1,0,62811.03,0,0.3333333333333333,28.333333333333332,1,0,0,0,1
6828,707,34,9,162691.16,2,1,0,94912.78,0,0.2647058823529412,20.794117647058822,0,1,0,0,1
3615,415,46,9,134950.19,3,0,0,178587.36,1,0.1956521739130435,9.021739130434783,1,0,0,0,1
4656,843,38,8,134887.53,1,1,1,10804.04,0,0.21052631578947367,22.18421052631579,1,0,0,1,0
6975,556,38,2,115463.16,1,1,0,150679.65,0,0.05263157894736842,14.631578947368421,0,0,1,0,1
4350,840,36,6,0.0,2,1,0,141364.27,0,0.16666666666666666,23.333333333333332,0,0,1,1,0
711,634,35,6,116269.01,1,1,0,129964.94,0,0.17142857142857143,18.114285714285714,0,1,0,0,1
6478,850,35,9,102050.47,1,1,1,3769.71,0,0.2571428571428571,24.285714285714285,1,0,0,0,1
9129,838,40,6,61671.19,1,0,1,150659.35,1,0.15,20.95,0,0,1,1,0
8204,724,34,3,132352.69,1,1,0,80320.3,0,0.08823529411764706,21.294117647058822,1,0,0,1,0
9203,773,51,4,0.0,2,0,0,123587.83,1,0.0784313725490196,15.156862745098039,0,0,1,0,1
712,632,38,1,120599.21,1,1,0,92816.86,0,0.02631578947368421,16.63157894736842,0,0,1,0,1
9112,735,73,9,0.0,1,1,1,114283.33,0,0.1232876712328767,10.068493150684931,1,0,0,0,1
1245,626,44,10,81553.93,1,1,0,20063.63,1,0.22727272727272727,14.227272727272727,1,0,0,1,0
9785,455,27,5,155879.09,2,0,0,70774.97,0,0.18518518518518517,16.85185185185185,1,0,0,1,0
6848,579,33,1,65667.79,2,0,0,164608.98,0,0.030303030303030304,17.545454545454547,1,0,0,1,0
5133,479,37,6,118433.94,1,0,1,160060.9,0,0.16216216216216217,12.945945945945946,0,0,1,0,1
715,786,34,9,0.0,2,1,0,144517.19,0,0.2647058823529412,23.11764705882353,1,0,0,0,1
3463,600,43,8,133379.41,1,1,0,177378.66,1,0.18604651162790697,13.953488372093023,0,1,0,0,1
4394,479,24,6,107637.97,2,0,1,169505.83,0,0.25,19.958333333333332,0,1,0,0,1
4568,584,32,8,40172.91,1,1,1,137439.34,0,0.25,18.25,0,1,0,0,1
8803,721,41,6,135071.12,1,1,1,64477.25,0,0.14634146341463414,17.585365853658537,1,0,0,0,1
8489,522,41,7,0.0,2,0,1,176780.39,0,0.17073170731707318,12.731707317073171,1,0,0,1,0
7701,677,29,3,86616.35,1,0,0,91903.9,1,0.10344827586206896,23.344827586206897,1,0,0,1,0
212,620,41,9,0.0,2,0,0,88852.47,0,0.21951219512195122,15.121951219512194,1,0,0,1,0
9767,554,33,3,117413.95,1,1,1,12766.74,0,0.09090909090909091,16.78787878787879,1,0,0,0,1
6838,850,29,6,0.0,2,1,1,10672.54,0,0.20689655172413793,29.310344827586206,1,0,0,0,1
1010,724,40,10,0.0,1,1,0,127847.25,1,0.25,18.1,1,0,0,0,1
323,763,31,4,0.0,2,0,0,50404.72,0,0.12903225806451613,24.612903225806452,1,0,0,1,0
5396,591,42,9,161651.37,2,1,1,131753.97,0,0.21428571428571427,14.071428571428571,1,0,0,0,1
5990,573,32,9,125321.84,2,1,1,130234.63,0,0.28125,17.90625,1,0,0,1,0
3172,665,32,1,132178.67,1,0,0,11865.76,0,0.03125,20.78125,0,1,0,0,1
334,626,37,6,108269.37,1,1,0,5597.94,0,0.16216216216216217,16.91891891891892,0,0,1,1,0
8305,746,58,3,0.0,3,1,1,80344.96,1,0.05172413793103448,12.862068965517242,1,0,0,0,1
2210,673,34,1,127122.79,3,0,1,76703.1,0,0.029411764705882353,19.794117647058822,0,1,0,1,0
4271,465,33,5,0.0,2,0,1,78698.09,0,0.15151515151515152,14.090909090909092,1,0,0,0,1
6740,670,40,2,147171.2,1,0,1,69850.04,0,0.05,16.75,0,1,0,1,0
233,767,20,3,119714.25,2,0,1,150135.38,0,0.15,38.35,0,1,0,0,1
5950,834,57,8,112281.6,3,1,0,140225.14,1,0.14035087719298245,14.631578947368421,0,1,0,1,0
5737,682,35,2,117438.92,2,1,1,16910.98,0,0.05714285714285714,19.485714285714284,0,1,0,1,0
7921,588,35,7,0.0,2,1,1,108739.15,0,0.2,16.8,0,0,1,1,0
2348,824,45,3,129209.48,1,0,0,60151.77,0,0.06666666666666667,18.31111111111111,1,0,0,0,1
2036,782,34,6,147422.44,1,0,1,42143.61,0,0.17647058823529413,23.0,0,0,1,0,1
7484,772,35,9,0.0,1,0,1,25448.31,0,0.2571428571428571,22.057142857142857,1,0,0,1,0
6006,529,31,5,0.0,2,1,0,26817.23,0,0.16129032258064516,17.06451612903226,1,0,0,1,0
4553,581,30,1,0.0,2,1,0,199464.08,0,0.03333333333333333,19.366666666666667,1,0,0,0,1
8072,780,51,4,126725.25,1,1,0,195259.31,1,0.0784313725490196,15.294117647058824,0,1,0,0,1
1458,465,25,2,78247.31,2,1,1,10472.31,0,0.08,18.6,1,0,0,0,1
3288,640,30,6,107499.7,1,1,1,187632.22,0,0.2,21.333333333333332,1,0,0,1,0
3064,506,35,6,110046.93,2,1,0,26318.73,0,0.17142857142857143,14.457142857142857,0,0,1,0,1
9436,684,38,4,0.0,3,1,0,75609.84,0,0.10526315789473684,18.0,1,0,0,0,1
774,636,49,6,113599.74,2,1,0,158887.09,1,0.12244897959183673,12.979591836734693,0,1,0,0,1
6832,594,21,2,87096.82,2,1,0,168186.11,0,0.09523809523809523,28.285714285714285,0,1,0,1,0
871,629,45,7,129818.39,3,1,0,9217.55,1,0.15555555555555556,13.977777777777778,0,1,0,1,0
8749,683,47,1,0.0,2,1,0,148989.15,0,0.02127659574468085,14.53191489361702,1,0,0,0,1
1263,638,42,7,165679.92,1,0,0,32916.29,0,0.16666666666666666,15.19047619047619,1,0,0,1,0
4833,762,32,10,191775.65,1,1,0,179657.83,0,0.3125,23.8125,1,0,0,0,1
3894,595,37,2,157084.99,1,1,0,134767.13,0,0.05405405405405406,16.08108108108108,0,0,1,0,1
6323,550,34,8,122359.5,1,0,0,116495.55,0,0.23529411764705882,16.176470588235293,1,0,0,0,1
9212,673,37,10,0.0,2,1,1,37411.35,0,0.2702702702702703,18.18918918918919,1,0,0,1,0
7019,637,36,2,152606.82,1,1,1,71692.8,0,0.05555555555555555,17.694444444444443,1,0,0,0,1
1220,725,33,7,115182.84,2,1,1,177279.41,0,0.21212121212121213,21.96969696969697,0,1,0,1,0
1446,637,33,2,145731.83,1,0,1,109219.43,0,0.06060606060606061,19.303030303030305,1,0,0,0,1
3184,667,55,9,154393.43,1,1,1,137674.96,1,0.16363636363636364,12.127272727272727,0,1,0,0,1
408,668,37,10,152958.29,2,1,1,159585.61,0,0.2702702702702703,18.054054054054053,0,1,0,0,1
4344,528,26,10,102073.67,2,0,0,166799.93,0,0.38461538461538464,20.307692307692307,1,0,0,1,0
3021,680,36,3,116275.12,1,1,1,63795.8,0,0.08333333333333333,18.88888888888889,1,0,0,0,1
2303,714,45,0,124693.48,1,0,1,187194.15,0,0.0,15.866666666666667,0,0,1,0,1
6271,747,49,6,202904.64,1,1,1,17298.72,1,0.12244897959183673,15.244897959183673,1,0,0,0,1
8280,706,53,7,0.0,2,0,1,117939.17,0,0.1320754716981132,13.320754716981131,0,0,1,0,1
6641,611,33,7,0.0,2,1,1,3729.89,0,0.21212121212121213,18.515151515151516,0,0,1,1,0
6955,738,35,8,127290.61,1,1,0,16081.62,0,0.22857142857142856,21.085714285714285,0,0,1,0,1
2109,596,41,5,0.0,2,0,1,141053.85,0,0.12195121951219512,14.536585365853659,0,0,1,0,1
5351,558,41,2,124227.14,1,1,1,111184.67,0,0.04878048780487805,13.609756097560975,0,1,0,0,1
9683,606,32,6,0.0,2,0,1,36540.63,0,0.1875,18.9375,1,0,0,0,1
8343,849,49,9,132934.89,1,1,0,171056.65,1,0.1836734693877551,17.3265306122449,0,1,0,1,0
4549,537,59,9,0.0,2,0,0,103799.77,1,0.15254237288135594,9.101694915254237,1,0,0,0,1
1880,589,36,9,140355.56,2,1,0,136329.96,0,0.25,16.36111111111111,0,1,0,1,0
5945,716,40,3,0.0,2,0,1,167636.15,0,0.075,17.9,1,0,0,1,0
1737,769,39,9,0.0,1,1,1,47722.79,0,0.23076923076923078,19.71794871794872,0,0,1,0,1
7793,585,56,4,138227.19,2,1,1,55287.84,0,0.07142857142857142,10.446428571428571,1,0,0,0,1
5212,742,55,5,155196.17,1,0,1,121207.66,1,0.09090909090909091,13.49090909090909,0,1,0,0,1
3208,607,36,8,143421.74,1,1,0,97879.02,0,0.2222222222222222,16.86111111111111,0,1,0,0,1
7082,733,36,5,0.0,2,1,1,109127.54,0,0.1388888888888889,20.36111111111111,1,0,0,0,1
2055,469,38,9,113599.42,1,0,0,11950.29,0,0.23684210526315788,12.342105263157896,0,1,0,0,1
1688,601,41,1,0.0,2,0,1,160607.06,0,0.024390243902439025,14.658536585365853,1,0,0,1,0
4779,613,40,1,147856.82,3,0,0,107961.11,1,0.025,15.325,0,1,0,0,1
7475,698,31,1,156111.24,1,0,0,134790.74,0,0.03225806451612903,22.516129032258064,1,0,0,0,1
7876,623,45,0,0.0,1,1,0,196533.72,1,0.0,13.844444444444445,1,0,0,0,1
6749,684,24,9,79263.9,1,0,1,196574.48,0,0.375,28.5,0,0,1,1,0
8555,522,25,1,111432.13,1,1,1,168683.57,0,0.04,20.88,0,1,0,0,1
8122,564,53,2,45472.28,1,1,1,41055.71,1,0.03773584905660377,10.641509433962264,1,0,0,1,0
6990,660,41,3,0.0,2,1,1,108665.89,0,0.07317073170731707,16.097560975609756,1,0,0,0,1
8266,560,35,1,0.0,2,1,0,3701.63,0,0.02857142857142857,16.0,1,0,0,1,0
8539,620,25,1,137712.01,1,1,1,76197.05,0,0.04,24.8,0,1,0,1,0
3392,623,33,8,96759.42,1,1,1,174777.98,0,0.24242424242424243,18.87878787878788,0,1,0,0,1
6325,743,59,5,108585.35,1,1,1,192127.22,1,0.0847457627118644,12.59322033898305,0,1,0,0,1
3528,692,28,5,61581.97,1,1,1,70179.91,0,0.17857142857142858,24.714285714285715,1,0,0,0,1
4604,681,25,5,0.0,1,0,1,90860.97,0,0.2,27.24,1,0,0,0,1
7023,524,29,9,144287.6,2,1,0,32063.3,0,0.3103448275862069,18.06896551724138,0,1,0,0,1
6321,590,47,0,117879.32,1,1,1,8214.46,0,0.0,12.553191489361701,1,0,0,0,1
745,606,40,5,0.0,2,1,1,70899.27,0,0.125,15.15,1,0,0,0,1
710,540,48,0,148116.48,1,0,0,116973.48,0,0.0,11.25,1,0,0,0,1
379,687,39,2,0.0,3,0,0,188150.6,1,0.05128205128205128,17.615384615384617,0,0,1,1,0
8782,600,27,6,0.0,2,1,1,172031.22,0,0.2222222222222222,22.22222222222222,0,0,1,1,0
3011,526,30,8,0.0,1,1,0,36251.0,0,0.26666666666666666,17.533333333333335,0,0,1,0,1
8858,747,37,1,0.0,2,0,1,180551.76,0,0.02702702702702703,20.18918918918919,0,0,1,0,1
7152,529,46,8,0.0,1,0,0,126511.94,1,0.17391304347826086,11.5,1,0,0,0,1
8566,679,39,4,0.0,1,0,0,172939.3,1,0.10256410256410256,17.41025641025641,1,0,0,1,0
3497,456,63,1,165350.61,2,0,0,140758.07,1,0.015873015873015872,7.238095238095238,1,0,0,1,0
3889,418,39,2,0.0,2,0,0,9041.71,0,0.05128205128205128,10.717948717948717,1,0,0,1,0
4484,645,37,1,0.0,2,1,1,68987.55,0,0.02702702702702703,17.43243243243243,1,0,0,1,0
4011,694,33,4,124067.32,1,1,1,77906.87,0,0.12121212121212122,21.03030303030303,0,1,0,0,1
2619,850,49,8,0.0,1,0,0,25867.67,1,0.16326530612244897,17.346938775510203,0,0,1,0,1
6670,758,43,10,0.0,2,1,1,55313.44,0,0.23255813953488372,17.627906976744185,0,0,1,1,0
6512,487,24,7,133628.09,2,1,1,98570.01,0,0.2916666666666667,20.291666666666668,1,0,0,0,1
3467,538,42,1,98548.62,2,0,1,94047.75,0,0.023809523809523808,12.80952380952381,0,1,0,1,0
1313,809,38,3,0.0,2,1,1,80061.31,0,0.07894736842105263,21.289473684210527,1,0,0,0,1
8605,561,49,8,0.0,2,1,1,12513.07,0,0.16326530612244897,11.448979591836734,1,0,0,1,0
2069,629,28,8,108601.0,1,1,1,119647.7,0,0.2857142857142857,22.464285714285715,0,1,0,0,1
2982,526,43,3,0.0,2,1,0,31705.19,0,0.06976744186046512,12.232558139534884,0,0,1,1,0
5914,754,27,7,117578.35,2,0,1,87908.01,0,0.25925925925925924,27.925925925925927,0,1,0,0,1
9170,694,30,2,0.0,3,0,1,15039.41,0,0.06666666666666667,23.133333333333333,1,0,0,0,1
1285,520,63,5,162278.32,1,1,1,34765.33,0,0.07936507936507936,8.253968253968255,0,0,1,1,0
8990,784,28,2,109960.06,2,1,1,170829.87,0,0.07142857142857142,28.0,0,1,0,0,1
8429,850,28,2,101100.22,2,1,1,35337.31,0,0.07142857142857142,30.357142857142858,0,1,0,0,1
1349,575,43,3,0.0,1,1,0,83594.51,0,0.06976744186046512,13.372093023255815,0,0,1,0,1
2611,566,42,3,108010.78,1,1,1,157486.1,0,0.07142857142857142,13.476190476190476,1,0,0,0,1
9494,789,43,8,119654.44,2,0,1,148412.24,1,0.18604651162790697,18.348837209302324,0,1,0,0,1
3668,666,44,2,122314.5,1,0,0,68574.88,1,0.045454545454545456,15.136363636363637,0,1,0,1,0
2221,767,35,6,132253.22,1,1,0,115566.57,1,0.17142857142857143,21.914285714285715,0,1,0,1,0
427,702,45,0,80793.58,1,1,1,27474.81,0,0.0,15.6,1,0,0,0,1
653,459,48,4,133994.52,1,1,1,19287.06,1,0.08333333333333333,9.5625,0,1,0,0,1
9913,718,44,1,133866.22,1,0,1,139049.24,0,0.022727272727272728,16.318181818181817,1,0,0,1,0
3535,662,37,5,94901.09,1,1,1,48233.75,0,0.13513513513513514,17.89189189189189,0,0,1,0,1
7736,649,41,3,130931.83,1,1,1,144808.37,0,0.07317073170731707,15.829268292682928,1,0,0,1,0
3245,514,45,3,109032.23,1,0,1,155407.21,1,0.06666666666666667,11.422222222222222,0,1,0,1,0
4740,535,30,6,103804.97,1,1,1,125710.53,0,0.2,17.833333333333332,1,0,0,0,1
9068,750,38,1,0.0,2,1,0,47764.99,0,0.02631578947368421,19.736842105263158,1,0,0,1,0
4099,696,34,9,150856.79,1,0,1,8236.78,0,0.2647058823529412,20.470588235294116,1,0,0,0,1
4100,635,37,9,146748.07,1,0,1,11407.58,0,0.24324324324324326,17.16216216216216,0,1,0,1,0
6959,617,46,3,106521.49,1,0,1,86587.37,0,0.06521739130434782,13.41304347826087,0,0,1,1,0
611,650,27,6,0.0,2,1,0,1002.39,0,0.2222222222222222,24.074074074074073,1,0,0,1,0
4288,577,31,4,61211.18,1,1,1,145250.43,0,0.12903225806451613,18.612903225806452,0,1,0,1,0
8570,755,28,7,124540.28,1,0,1,188850.89,0,0.25,26.964285714285715,1,0,0,1,0
9712,637,32,3,0.0,2,1,1,197827.06,0,0.09375,19.90625,1,0,0,0,1
1543,656,69,6,163975.09,1,1,1,36108.5,0,0.08695652173913043,9.507246376811594,0,0,1,0,1
9535,850,41,8,132838.07,1,1,1,175347.28,0,0.1951219512195122,20.73170731707317,0,0,1,0,1
3853,654,43,9,84673.17,2,0,1,82081.35,0,0.20930232558139536,15.209302325581396,0,1,0,0,1
554,574,33,3,129834.67,1,1,0,193131.42,0,0.09090909090909091,17.393939393939394,0,1,0,0,1
6365,743,48,5,118207.69,2,0,0,186489.14,1,0.10416666666666667,15.479166666666666,0,0,1,1,0
511,632,38,6,86569.76,2,1,0,98090.91,0,0.15789473684210525,16.63157894736842,0,1,0,1,0
3206,515,60,9,113715.36,1,1,0,18424.24,1,0.15,8.583333333333334,0,1,0,0,1
8084,608,28,4,96679.71,1,1,1,49133.45,0,0.14285714285714285,21.714285714285715,0,1,0,0,1
967,637,34,9,0.0,2,0,0,26057.08,0,0.2647058823529412,18.735294117647058,0,0,1,1,0
6043,629,31,6,0.0,2,1,0,93881.75,0,0.1935483870967742,20.29032258064516,1,0,0,0,1
6879,665,25,7,90920.75,1,0,1,112256.57,0,0.28,26.6,1,0,0,0,1
6775,469,48,5,0.0,1,1,0,160529.71,1,0.10416666666666667,9.770833333333334,1,0,0,1,0
3295,754,19,9,0.0,1,1,0,189641.11,0,0.47368421052631576,39.68421052631579,0,0,1,1,0
8701,673,37,2,0.0,1,1,1,13624.02,0,0.05405405405405406,18.18918918918919,1,0,0,0,1
3429,731,43,9,79120.27,1,0,0,548.52,1,0.20930232558139536,17.0,0,1,0,1,0
8870,668,42,8,187534.79,1,1,1,32900.41,1,0.19047619047619047,15.904761904761905,1,0,0,0,1
6962,677,26,3,102395.79,1,1,0,119368.99,0,0.11538461538461539,26.03846153846154,0,1,0,1,0
2088,595,41,9,150463.11,2,0,1,81548.38,0,0.21951219512195122,14.512195121951219,0,1,0,1,0
8499,498,35,2,121968.11,2,0,1,188343.05,0,0.05714285714285714,14.228571428571428,0,1,0,0,1
6162,748,34,5,84009.47,1,1,1,137001.1,0,0.14705882352941177,22.0,1,0,0,0,1
3210,606,53,1,109330.06,1,1,1,75860.01,0,0.018867924528301886,11.433962264150944,0,0,1,1,0
9200,739,30,6,0.0,1,0,0,122604.44,0,0.2,24.633333333333333,1,0,0,1,0
6605,771,33,5,0.0,2,1,0,8673.43,0,0.15151515151515152,23.363636363636363,0,0,1,1,0
1109,595,31,4,0.0,2,1,0,189995.86,0,0.12903225806451613,19.193548387096776,1,0,0,0,1
5728,701,41,10,0.0,2,1,1,146257.77,0,0.24390243902439024,17.097560975609756,1,0,0,0,1
7829,572,36,8,68348.18,2,0,1,50400.32,0,0.2222222222222222,15.88888888888889,1,0,0,1,0
1038,523,30,1,83181.29,1,1,1,138176.78,0,0.03333333333333333,17.433333333333334,1,0,0,0,1
1194,764,24,7,0.0,2,1,0,186105.99,0,0.2916666666666667,31.833333333333332,1,0,0,1,0
4474,767,36,3,0.0,1,0,0,65147.27,0,0.08333333333333333,21.305555555555557,1,0,0,0,1
9874,720,44,4,0.0,2,1,0,163471.01,0,0.09090909090909091,16.363636363636363,1,0,0,0,1
2122,765,32,9,178095.55,1,0,0,47247.56,0,0.28125,23.90625,0,0,1,1,0
4982,615,30,7,0.0,2,1,1,156346.84,0,0.23333333333333334,20.5,1,0,0,0,1
8973,582,33,2,122394.0,1,1,1,22113.93,0,0.06060606060606061,17.636363636363637,0,1,0,0,1
5700,447,41,3,0.0,4,1,1,197490.39,1,0.07317073170731707,10.902439024390244,1,0,0,0,1
934,592,37,9,0.0,3,1,1,10656.89,0,0.24324324324324326,16.0,0,0,1,0,1
6101,833,32,6,0.0,1,1,1,44323.22,1,0.1875,26.03125,0,0,1,0,1
4689,771,45,0,139825.56,1,0,0,170984.97,1,0.0,17.133333333333333,0,0,1,0,1
394,594,24,0,97378.54,1,1,1,71405.17,0,0.0,24.75,0,0,1,1,0
4685,537,42,1,190569.23,1,0,1,127154.8,0,0.023809523809523808,12.785714285714286,0,0,1,0,1
8776,567,44,9,0.0,2,1,0,87677.15,0,0.20454545454545456,12.886363636363637,0,0,1,0,1
9165,663,46,2,141726.88,1,1,1,58257.23,0,0.043478260869565216,14.41304347826087,0,1,0,1,0
5980,558,31,7,0.0,2,1,0,166720.28,0,0.22580645161290322,18.0,0,0,1,1,0
9942,739,25,5,113113.12,1,1,0,129181.27,0,0.2,29.56,0,1,0,1,0
2191,525,47,6,118560.0,1,1,0,82522.61,1,0.1276595744680851,11.170212765957446,0,0,1,1,0
1297,498,34,5,0.0,2,1,1,91711.66,0,0.14705882352941177,14.647058823529411,1,0,0,0,1
5044,562,30,3,111099.79,2,0,0,140650.19,0,0.1,18.733333333333334,1,0,0,0,1
1162,615,30,9,0.0,1,1,0,87347.82,0,0.3,20.5,1,0,0,1,0
4254,590,27,8,123599.49,2,1,0,1676.92,0,0.2962962962962963,21.85185185185185,0,1,0,1,0
6372,635,47,2,125724.95,2,1,0,63236.97,0,0.0425531914893617,13.51063829787234,1,0,0,1,0
1527,661,35,8,124098.54,1,1,0,86678.48,0,0.22857142857142856,18.885714285714286,0,1,0,0,1
4342,554,30,6,135370.12,1,1,1,179689.05,1,0.2,18.466666666666665,0,0,1,0,1
2030,624,28,2,0.0,2,0,1,104353.26,0,0.07142857142857142,22.285714285714285,0,0,1,1,0
3060,569,43,7,0.0,2,1,1,77703.19,0,0.16279069767441862,13.232558139534884,1,0,0,1,0
58,511,66,4,0.0,1,1,0,1643.11,1,0.06060606060606061,7.742424242424242,0,0,1,1,0
2405,685,35,9,0.0,1,1,0,167033.83,0,0.2571428571428571,19.571428571428573,1,0,0,0,1
5006,755,37,0,113865.23,2,1,1,117396.25,0,0.0,20.405405405405407,0,1,0,1,0
6157,549,29,3,0.0,2,1,0,146090.38,0,0.10344827586206896,18.93103448275862,1,0,0,0,1
7375,639,77,6,80926.02,2,1,1,55829.25,0,0.07792207792207792,8.2987012987013,1,0,0,0,1
4506,597,66,3,0.0,1,1,1,70532.53,0,0.045454545454545456,9.045454545454545,0,0,1,1,0
5214,740,57,3,113386.36,2,1,1,65121.63,1,0.05263157894736842,12.982456140350877,0,1,0,1,0
6029,659,44,9,23503.31,1,0,1,169862.01,1,0.20454545454545456,14.977272727272727,1,0,0,1,0
1780,802,33,8,0.0,2,1,0,143706.18,0,0.24242424242424243,24.303030303030305,1,0,0,0,1
5447,726,50,9,94504.35,1,0,1,5078.9,0,0.18,14.52,0,1,0,0,1
4606,797,55,10,0.0,4,1,1,49418.87,1,0.18181818181818182,14.49090909090909,1,0,0,1,0
6914,702,40,7,145536.9,1,0,1,135334.24,0,0.175,17.55,1,0,0,0,1
676,593,38,4,88736.44,2,1,0,67020.03,0,0.10526315789473684,15.605263157894736,0,0,1,1,0
3582,686,35,4,0.0,1,1,0,8816.37,0,0.11428571428571428,19.6,1,0,0,0,1
3653,688,46,0,74458.25,1,0,1,6866.31,0,0.0,14.956521739130435,0,1,0,1,0
7920,714,34,5,141173.03,1,0,1,98896.06,0,0.14705882352941177,21.0,1,0,0,0,1
9499,522,25,5,94049.92,2,1,0,103269.0,0,0.2,20.88,0,1,0,1,0
2732,623,48,1,108076.33,1,1,0,118855.26,1,0.020833333333333332,12.979166666666666,0,1,0,1,0
4787,529,42,1,157498.9,1,1,1,82276.62,0,0.023809523809523808,12.595238095238095,1,0,0,0,1
2754,682,42,0,0.0,1,1,1,160828.98,0,0.0,16.238095238095237,1,0,0,0,1
2337,701,35,9,0.0,2,0,0,170996.86,0,0.2571428571428571,20.02857142857143,0,0,1,1,0
3643,679,45,3,146758.24,1,1,0,48466.89,0,0.06666666666666667,15.088888888888889,1,0,0,0,1
7737,777,30,4,137851.31,1,1,0,5008.23,1,0.13333333333333333,25.9,1,0,0,1,0
5516,592,37,3,96651.03,1,1,1,3232.82,0,0.08108108108108109,16.0,1,0,0,0,1
5246,521,32,2,136555.01,2,1,1,129353.21,0,0.0625,16.28125,1,0,0,1,0
866,545,38,1,88293.13,2,1,1,24302.95,0,0.02631578947368421,14.342105263157896,1,0,0,0,1
4447,666,50,7,109062.28,1,1,1,140136.1,1,0.14,13.32,0,1,0,1,0
5071,676,35,5,106836.67,2,1,0,84199.78,0,0.14285714285714285,19.314285714285713,1,0,0,0,1
4881,579,31,6,0.0,2,1,0,26149.25,0,0.1935483870967742,18.677419354838708,1,0,0,0,1
9510,617,26,2,165947.99,2,0,1,168834.38,0,0.07692307692307693,23.73076923076923,1,0,0,1,0
3002,786,32,2,104336.43,2,0,0,59559.81,0,0.0625,24.5625,0,1,0,1,0
2225,701,38,3,125385.49,2,0,1,52044.66,0,0.07894736842105263,18.44736842105263,0,1,0,0,1
9056,765,46,8,119492.88,2,0,1,166896.01,1,0.17391304347826086,16.630434782608695,0,1,0,1,0
4826,794,24,10,146126.75,1,1,1,88992.05,0,0.4166666666666667,33.083333333333336,1,0,0,0,1
7621,661,39,5,0.0,2,0,0,181461.46,0,0.1282051282051282,16.94871794871795,1,0,0,0,1
9689,698,57,9,111359.55,2,1,0,105715.01,0,0.15789473684210525,12.24561403508772,1,0,0,1,0
5500,681,47,9,97023.21,1,1,1,2168.13,0,0.19148936170212766,14.48936170212766,1,0,0,0,1
9700,563,36,4,143680.47,2,1,1,63531.19,0,0.1111111111111111,15.63888888888889,0,0,1,1,0
8478,639,66,0,0.0,2,0,1,42240.54,0,0.0,9.681818181818182,1,0,0,0,1
5502,614,40,3,113348.5,1,1,1,77789.01,0,0.075,15.35,0,0,1,1,0
1210,711,51,7,0.0,3,1,0,38409.79,1,0.13725490196078433,13.941176470588236,1,0,0,0,1
9083,427,40,8,0.0,2,1,1,82870.75,0,0.2,10.675,0,0,1,0,1
2288,619,30,7,70729.17,1,1,1,160948.87,0,0.23333333333333334,20.633333333333333,1,0,0,1,0
2183,713,38,9,72286.84,2,1,1,26136.89,0,0.23684210526315788,18.763157894736842,1,0,0,0,1
2862,645,33,8,149564.61,1,0,0,149913.84,0,0.24242424242424243,19.545454545454547,0,1,0,0,1
6861,605,41,5,103154.66,1,0,0,143203.78,0,0.12195121951219512,14.75609756097561,0,0,1,0,1
2362,709,45,4,122917.71,1,1,1,11.58,1,0.08888888888888889,15.755555555555556,0,1,0,0,1
8463,526,49,2,0.0,1,1,0,114539.67,1,0.04081632653061224,10.73469387755102,0,0,1,0,1
6332,619,35,4,90413.12,1,1,1,20555.21,0,0.11428571428571428,17.685714285714287,1,0,0,1,0
4064,626,39,10,132287.92,3,1,1,51467.92,1,0.2564102564102564,16.05128205128205,0,1,0,0,1
9546,524,29,7,0.0,2,1,1,105448.74,0,0.2413793103448276,18.06896551724138,1,0,0,0,1
617,612,62,8,140745.33,1,1,0,193437.89,1,0.12903225806451613,9.870967741935484,0,1,0,1,0
3281,775,32,2,108698.96,2,1,1,161069.73,0,0.0625,24.21875,1,0,0,1,0
5226,481,39,1,111233.09,1,1,1,123995.15,0,0.02564102564102564,12.333333333333334,0,0,1,0,1
3397,820,33,2,132150.26,2,1,0,23067.97,0,0.06060606060606061,24.848484848484848,1,0,0,0,1
3065,503,42,8,104430.08,1,1,1,147557.71,0,0.19047619047619047,11.976190476190476,1,0,0,0,1
766,700,82,2,0.0,2,0,1,182055.36,0,0.024390243902439025,8.536585365853659,1,0,0,1,0
7078,763,67,1,149436.73,2,0,1,106282.74,0,0.014925373134328358,11.388059701492537,1,0,0,0,1
5279,652,40,7,100471.34,1,1,1,124550.88,0,0.175,16.3,0,0,1,1,0
4149,623,39,1,160903.2,1,0,0,78774.36,0,0.02564102564102564,15.974358974358974,1,0,0,1,0
1144,765,43,4,148962.76,1,0,1,173878.87,1,0.09302325581395349,17.790697674418606,0,1,0,0,1
4248,573,26,8,86270.93,2,1,1,90177.3,0,0.3076923076923077,22.03846153846154,1,0,0,0,1
4110,558,40,6,0.0,2,1,0,173844.89,0,0.15,13.95,1,0,0,0,1
462,509,25,3,108738.71,2,1,0,106920.57,0,0.12,20.36,0,0,1,1,0
2932,688,54,9,0.0,1,1,0,191212.63,1,0.16666666666666666,12.74074074074074,1,0,0,1,0
4623,709,24,3,110949.41,1,1,1,168515.61,0,0.125,29.541666666666668,1,0,0,1,0
